TITLE,NBR_VOTES,AUTHOR,TAGS,NBR_REPONSES,AUTHOR_IMAGE,PUBLICATION_DATE,LIEN_QUESTION,NBR_VIEWS
how to pass specific pattern in junit,0,Gopal Kumar,"java,gradle,junit,integration-testing",1,https://lh5.googleusercontent.com/-iSNn_oGrlEc/AAAAAAAAAAI/AAAAAAAAAC0/zAbCyGrpslk/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910914/how-to-pass-specific-pattern-in-junit,22 views
Declaring a variable and inserting into temporary table,0,Jordan1200,"sql,sql-server,sql-server-2012,temp-tables",1,https://www.gravatar.com/avatar/9e025f4a5aa7f838e5fac82c9119524d?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910912/declaring-a-variable-and-inserting-into-temporary-table,35 views
Google Reporting/Seeing different source for same page,0,Abdelrahman M. Allam,"php,caching,google-analytics,seo,cloudflare",0,https://i.stack.imgur.com/w5K0i.jpg?s=32&g=1,2 hours ago,https://stackoverflow.com/questions/53910911/google-reporting-seeing-different-source-for-same-page,11 views
Can't get all links of defferent items,1,asmitu,"python,python-3.x,web-scraping,beautifulsoup",1,https://www.gravatar.com/avatar/fc2ce481378d1decea14957efdf6366c?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910910/cant-get-all-links-of-defferent-items,27 views
Align text in <li> after bullet,0,Mitchell Breukel,"css,html-lists",2,https://graph.facebook.com/724949377630584/picture?type=large,2 hours ago,https://stackoverflow.com/questions/53910909/align-text-in-li-after-bullet,24 views
netlink_connector on raspbian for process monitoring,-1,Shaked Ilan,"linux,linux-kernel,raspberry-pi,raspberry-pi3,raspbian",0,https://i.stack.imgur.com/ahhDu.jpg?s=32&g=1,2 hours ago,https://stackoverflow.com/questions/53910907/netlink-connector-on-raspbian-for-process-monitoring,11 views
"numpy -Create a 4 x 4 matrix and add values 4,5,6 above the parent diagonal",0,Chandan,numpy,1,https://www.gravatar.com/avatar/53e5aa24489360f0ae030efad81d1e76?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910902/numpy-create-a-4-x-4-matrix-and-add-values-4-5-6-above-the-parent-diagonal,9 views
Creating a sorted stacked bar chart with ggplot & plotly in shiny,0,Scarnam,"r,ggplot2,shiny",0,https://www.gravatar.com/avatar/8470d56d8ec3fbdcd5b6d78e981a8822?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910900/creating-a-sorted-stacked-bar-chart-with-ggplot-plotly-in-shiny,23 views
How to understand multiprocessing.Queue when work with multiprocessing.Pool,0,MatthewP,"python,multiprocessing",1,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910898/how-to-understand-multiprocessing-queue-when-work-with-multiprocessing-pool,18 views
Laravel artisan command make file trace,0,Niguai,"php,makefile,laravel-5.6,artisan",0,https://lh5.googleusercontent.com/-osVRzZ38VJQ/AAAAAAAAAAI/AAAAAAAAAJw/E6d8uLROTzc/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910896/laravel-artisan-command-make-file-trace,11 views
Elasticsearch.net (NEST): how to get results from two indexes?,0,Igor ThePhoenix,"elasticsearch,elasticsearch-aggregation",0,https://lh3.googleusercontent.com/-JLag2rUToKM/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rgLMk0NAkQhvNzJScJDvERyQqsNQ/mo/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910892/elasticsearch-net-nest-how-to-get-results-from-two-indexes,17 views
Open gnome terminal new tab in current folder with git prompt command,0,kornieff,"bash,command-prompt,gnome-terminal,vte,git-completion",1,https://www.gravatar.com/avatar/f9bcd6606f109dc9b9161bb244bbda13?s=32&d=identicon&r=PG,2 hours ago,https://stackoverflow.com/questions/53910890/open-gnome-terminal-new-tab-in-current-folder-with-git-prompt-command,6 views
Display Manytomany,0,GotimeInGame,"django,manytomanyfield",0,https://lh3.googleusercontent.com/-wAja6bVd_kU/AAAAAAAAAAI/AAAAAAAAAKc/sL4yNa6FLO4/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910889/display-manytomany,14 views
Making dependant list box in VBA,0,h pavi,vba,1,https://www.gravatar.com/avatar/4f3a6057b7472eba2c105a83a0c230f0?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910886/making-dependant-list-box-in-vba,9 views
How to run ASP:NET backend providing webservices via C# without Visual Studio [on hold],-5,user3001381,"c#,.net,iis",1,https://www.gravatar.com/avatar/ab8f6eee90e391db3e003b6498d08651?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910885/how-to-run-aspnet-backend-providing-webservices-via-c-sharp-without-visual-stud,37 views
How to fix and retrieve results from Oracle Unbreakable Linux Network API,-1,Isuru Lakshan,"php,xml-rpc,xmlrpclib,xmlrpcclient,oraclelinux",0,https://i.stack.imgur.com/6RG3c.jpg?s=32&g=1,2 hours ago,https://stackoverflow.com/questions/53910883/how-to-fix-and-retrieve-results-from-oracle-unbreakable-linux-network-api,16 views
Can the gitlab script results be stored as variables?,0,Hyung Won  Kim,"gitlab-ci,gitlab-ci-runner",0,https://graph.facebook.com/893907810707367/picture?type=large,2 hours ago,https://stackoverflow.com/questions/53910882/can-the-gitlab-script-results-be-stored-as-variables,7 views
Trigger an attribute as function of angularjs directive,1,Radonirina Maminiaina,"javascript,angularjs,angularjs-directive",3,https://i.stack.imgur.com/d8ZYg.jpg?s=32&g=1,2 hours ago,https://stackoverflow.com/questions/53910880/trigger-an-attribute-as-function-of-angularjs-directive,28 views
Google Kubernetes Engine not dynamically provisioning volumes,0,perrohunter,"google-cloud-platform,google-kubernetes-engine",0,https://www.gravatar.com/avatar/2191b5cfee9c0fb7de571ac6cac45512?s=32&d=identicon&r=PG,2 hours ago,https://stackoverflow.com/questions/53910879/google-kubernetes-engine-not-dynamically-provisioning-volumes,8 views
Django - Sending OPTIONS request second time will append body data to request method,0,CJ Hu,"django,django-rest-framework,django-cors-headers",1,https://graph.facebook.com/1182085808475280/picture?type=large,2 hours ago,https://stackoverflow.com/questions/53910878/django-sending-options-request-second-time-will-append-body-data-to-request-me,26 views
How paperclip retruns the path to that file which is uploaded rather then path with file name,0,vidur punj,"ruby-on-rails,ruby-on-rails-3,ruby-on-rails-5,paperclip,paper-trail-gem",2,https://www.gravatar.com/avatar/13d8e2260005e30e823d507385019735?s=32&d=identicon&r=PG,2 hours ago,https://stackoverflow.com/questions/53910876/how-paperclip-retruns-the-path-to-that-file-which-is-uploaded-rather-then-path-w,12 views
How to make the video player I am using in my html code not overlay on my navbar?,0,JaneDoe,"html,overlay,navbar,video-player",0,https://www.gravatar.com/avatar/5ef55bcc7b645b4729153a98b86ab85f?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910875/how-to-make-the-video-player-i-am-using-in-my-html-code-not-overlay-on-my-navbar,8 views
How to use the result of stored procedures in the same stored procedure for other function,0,Vinay Aparanji,"sql-server,stored-procedures,insert,output,insert-into",1,https://lh3.googleusercontent.com/-5wwek8a5OKA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYpO1yK8SRPpd5Il_t9nwG2zk0_Dg/mo/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910873/how-to-use-the-result-of-stored-procedures-in-the-same-stored-procedure-for-othe,24 views
Add custom style in Android Dialog,0,BekaKK,"android,kotlin,android-styles,android-dialog",1,https://i.stack.imgur.com/8hHdQ.jpg?s=32&g=1,2 hours ago,https://stackoverflow.com/questions/53910871/add-custom-style-in-android-dialog,35 views
Rows matched: 1 Changed: 0 Warnings: 0 Mysql update not happening,0,stallion,"mysql,sql,dml",2,https://www.gravatar.com/avatar/c645aa5c3fd3df19af5e18ba9f7d0aca?s=32&d=identicon&r=PG,2 hours ago,https://stackoverflow.com/questions/53910870/rows-matched-1-changed-0-warnings-0-mysql-update-not-happening,17 views
Python while loops broken through the attempted use of validation,0,Jake Mellor,"python-3.x,validation,while-loop",0,https://graph.facebook.com/757365864650471/picture?type=large,2 hours ago,https://stackoverflow.com/questions/53910868/python-while-loops-broken-through-the-attempted-use-of-validation,7 views
How to use ng-repeat on an array that contains an object among other values,0,AjRev,angularjs,1,https://www.gravatar.com/avatar/68d7593f8c520a288d766e4934bed4dd?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910867/how-to-use-ng-repeat-on-an-array-that-contains-an-object-among-other-values,30 views
SQL Server : creating a procedure to insert multiple values to a table at once - without knowing how many in advance,-2,sup.DR,"sql,sql-server,sql-server-2008,sql-server-2012",0,https://i.stack.imgur.com/Bvu5w.jpg?s=32&g=1,2 hours ago,https://stackoverflow.com/questions/53910864/sql-server-creating-a-procedure-to-insert-multiple-values-to-a-table-at-once,29 views
Laravel file corrupted when dowloaded in private file system,0,No one,"laravel,laravel-5",2,https://i.stack.imgur.com/gWaWF.jpg?s=32&g=1,2 hours ago,https://stackoverflow.com/questions/53910863/laravel-file-corrupted-when-dowloaded-in-private-file-system,19 views
How can I convert a string to html code obtained from a function?,0,Dima Andrianov,angularjs,2,https://lh6.googleusercontent.com/-dmQfgGpKeTA/AAAAAAAAAAI/AAAAAAAAAB8/fbF6mv3c4LY/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910861/how-can-i-convert-a-string-to-html-code-obtained-from-a-function,20 views
"How to find POI along geojson polyline, preferably using python?",0,ncerni,"python,gis,openstreetmap,geojson,osrm",0,https://lh4.googleusercontent.com/-J3G4nc1T2LI/AAAAAAAAAAI/AAAAAAAAN_k/y3r-SvyKA3Y/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910859/how-to-find-poi-along-geojson-polyline-preferably-using-python,11 views
SQL Server backup to OneDrive [on hold],0,Hani,"c#,.net,sql-server",0,https://www.gravatar.com/avatar/29fb54c9dd98b0b11e9926f158e21117?s=32&d=identicon&r=PG,2 hours ago,https://stackoverflow.com/questions/53910858/sql-server-backup-to-onedrive,28 views
The built-in role resolver $owner is not currently compatible with this configuration - Access control with multiple user models,0,Hessam Modaberi,loopbackjs,0,https://lh4.googleusercontent.com/-o-ATnUM5NHk/AAAAAAAAAAI/AAAAAAAAABw/VBzykZwPhLg/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910857/the-built-in-role-resolver-owner-is-not-currently-compatible-with-this-configur,6 views
MATLAB - Pole placement not resulting in correct eigenvalue matrix,0,Rrz0,matlab,1,https://i.stack.imgur.com/LIOVZ.jpg?s=32&g=1,2 hours ago,https://stackoverflow.com/questions/53910853/matlab-pole-placement-not-resulting-in-correct-eigenvalue-matrix,9 views
How to correctly configure a JFreeChart DefaultBoxAndWhiskerCategoryDataset?,0,ccw,"java,jfreechart,boxplot",0,https://lh3.googleusercontent.com/-Aq8DrrsiEgg/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-hIaTUOhSAQivFyn0Ro84eUjrMvwg/mo/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910851/how-to-correctly-configure-a-jfreechart-defaultboxandwhiskercategorydataset,13 views
Sending a GET/POST request in axios to receive a blob in React/Express Application,0,sriram hegde,"reactjs,express,post,get,axios",0,https://www.gravatar.com/avatar/215dabe941db0c96a0dcaf8f08cca91f?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910850/sending-a-get-post-request-in-axios-to-receive-a-blob-in-react-express-applicati,13 views
Azure IoT Adge BLE Module - Implementation of BLE for linux container,0,V. Amichai,"c#,linux,.net-core,docker-container,azure-iot-edge",1,https://www.gravatar.com/avatar/21c9f4a3ef078daf4e0e704fe025e591?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910848/azure-iot-adge-ble-module-implementation-of-ble-for-linux-container,11 views
Type-safing actions from redux-observable,0,kushalvm,"typescript,redux-observable",0,https://www.gravatar.com/avatar/a089ac178dcd45a0688e0fead02e3a70?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910846/type-safing-actions-from-redux-observable,11 views
Generate HMAC SHA256 signature Python,1,Sky,"python,python-3.x,hmac",1,https://lh4.googleusercontent.com/-LqM5SQjdoiM/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-glLQw6xY0SPVAcmNelxdJQS_laVQ/mo/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910845/generate-hmac-sha256-signature-python,16 views
"How to tell Python startup not to create objects with values 0 to 256, but to create objects with different range of values?",-1,Zafar,"python,object,int,startup",0,https://www.gravatar.com/avatar/6433f79e9bcdcd5df233ceddae828229?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910844/how-to-tell-python-startup-not-to-create-objects-with-values-0-to-256-but-to-cr,17 views
Django session_key not generating when saprating the frontend file from the server,0,Nitesh Kumar,"javascript,django,python-3.x,chatbot",0,https://www.gravatar.com/avatar/8b9db46a0a654a55f61e66d33dda557f?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910842/django-session-key-not-generating-when-saprating-the-frontend-file-from-the-serv,12 views
How to fix “Strings inside 'values-ne/strings.xml' file not recognized by play store.”,0,Ramesh Giri,"android,localization",0,https://lh5.googleusercontent.com/-vXcAOeFLI_E/AAAAAAAAAAI/AAAAAAAAM-o/RHASxcBcpkk/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910840/how-to-fix-strings-inside-values-ne-strings-xml-file-not-recognized-by-play-s,12 views
Sumerian host component value assignment at runtime,0,ina,amazon-sumerian,0,https://www.gravatar.com/avatar/0419959b0df88db1e2fe2d08a4789908?s=32&d=identicon&r=PG,2 hours ago,https://stackoverflow.com/questions/53910837/sumerian-host-component-value-assignment-at-runtime,8 views
How to fix “Strings inside 'values-ne/strings.xml' file not recognized by play store.”,0,Ramesh Giri,"android,localization",0,https://lh5.googleusercontent.com/-vXcAOeFLI_E/AAAAAAAAAAI/AAAAAAAAM-o/RHASxcBcpkk/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910840/how-to-fix-strings-inside-values-ne-strings-xml-file-not-recognized-by-play-s,12 views
Sumerian host component value assignment at runtime,0,ina,amazon-sumerian,0,https://www.gravatar.com/avatar/0419959b0df88db1e2fe2d08a4789908?s=32&d=identicon&r=PG,2 hours ago,https://stackoverflow.com/questions/53910837/sumerian-host-component-value-assignment-at-runtime,8 views
Syntax Error when executing SQL Server Stored Procedure,0,adams,"sql,sql-server",1,https://www.gravatar.com/avatar/eaecf9d401679538003ff7dc4c90ed77?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910836/syntax-error-when-executing-sql-server-stored-procedure,28 views
Using Async/Await with node-postgres,1,Richlewis,"node.js,postgresql,node-postgres",1,https://www.gravatar.com/avatar/043af7a7ebf89595bebc3364f933d648?s=32&d=identicon&r=PG,2 hours ago,https://stackoverflow.com/questions/53910835/using-async-await-with-node-postgres,22 views
What is the meaning of this directive <Files ~ “^.”>?,0,user3694593,"regex,apache",1,https://www.gravatar.com/avatar/4e4b7b03137cc5f3357bf788da3ccc78?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910832/what-is-the-meaning-of-this-directive-files,19 views
How to join two datatables on a commen column in c# [duplicate],-1,Joe Smith,"c#,datatable",0,https://lh3.googleusercontent.com/-AcKjSWLnrrM/AAAAAAAAAAI/AAAAAAAAAEY/pGzzRjOPGGI/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910830/how-to-join-two-datatables-on-a-commen-column-in-c-sharp,26 views
Web scrawling - scrap the keywords and make a list using Python,-1,user10828205,"python,jupyter",0,https://lh4.googleusercontent.com/-WUb9q_z8InE/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZV7bWR8DVJcOsASJvH1sCWsanIIQ/mo/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910829/web-scrawling-scrap-the-keywords-and-make-a-list-using-python,12 views
Issue starting my app in ShinyProxy - Failed to start Container,0,Puneet Tripathi,"docker,shiny,dockerfile,shinyproxy",0,https://lh3.googleusercontent.com/-cQu_rHCUVh0/AAAAAAAAAAI/AAAAAAAAAb0/0JX9ty32HCQ/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910828/issue-starting-my-app-in-shinyproxy-failed-to-start-container,10 views
How to pass variable from Angular 4 to java rest web-service when click on search button?,0,Vi.K,"javascript,java,angular,rest",1,https://www.gravatar.com/avatar/ca81b703bd2b292680b62c93e87b07ce?s=32&d=identicon&r=PG&f=1,2 hours ago,https://stackoverflow.com/questions/53910827/how-to-pass-variable-from-angular-4-to-java-rest-web-service-when-click-on-searc,38 views
Python if-else clarification,-3,dark horse,"python,python-3.x,if-statement",1,https://lh6.googleusercontent.com/-hbiStI4Gyj8/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbCxlaGbiMgLgeKi69dS2d8bVv9i0w/mo/photo.jpg?sz=32,2 hours ago,https://stackoverflow.com/questions/53910826/python-if-else-clarification,50 views
Custom RxJava Observable emits nothing on subscribe,0,Ruhollah ツ,"observable,rx-kotlin",0,https://i.stack.imgur.com/Q20WH.jpg?s=32&g=1,2 hours ago,https://stackoverflow.com/questions/53910822/custom-rxjava-observable-emits-nothing-on-subscribe,8 views
